country,sector,year,project_count,project_value_eur_millions
Bulgaria,Defence,2011,0,0.0
Bulgaria,Defence,2012,0,0.0
Bulgaria,Defence,2013,0,0.0
Bulgaria,Defence,2014,0,0.0
Bulgaria,Defence,2015,0,0.0
Bulgaria,Defence,2016,0,0.0
Bulgaria,Defence,2017,0,0.0
Bulgaria,Defence,2018,0,0.0
Bulgaria,Defence,2019,0,0.0
Bulgaria,Defence,2020,0,0.0
Bulgaria,Defence,2021,0,0.0
Bulgaria,Education,1990,0,0.0
Bulgaria,Education,1991,0,0.0
Bulgaria,Education,1992,0,0.0
Bulgaria,Education,1993,0,0.0
Bulgaria,Education,1994,0,0.0
Bulgaria,Education,1995,0,0.0
Bulgaria,Education,1996,0,0.0
Bulgaria,Education,1997,0,0.0
Bulgaria,Education,1998,0,0.0
Bulgaria,Education,1999,0,0.0
Bulgaria,Education,2000,0,0.0
Bulgaria,Education,2001,0,0.0
Bulgaria,Education,2002,0,0.0
Bulgaria,Education,2003,0,0.0
Bulgaria,Education,2004,0,0.0
Bulgaria,Education,2005,0,0.0
Bulgaria,Education,2006,0,0.0
Bulgaria,Education,2007,0,0.0
Bulgaria,Education,2008,0,0.0
Bulgaria,Education,2009,0,0.0
Bulgaria,Education,2010,0,0.0
Bulgaria,Education,2011,0,0.0
Bulgaria,Education,2012,0,0.0
Bulgaria,Education,2013,0,0.0
Bulgaria,Education,2014,0,0.0
Bulgaria,Education,2015,0,0.0
Bulgaria,Education,2016,0,0.0
Bulgaria,Education,2017,0,0.0
Bulgaria,Education,2018,0,0.0
Bulgaria,Education,2019,0,0.0
Bulgaria,Education,2020,0,0.0
Bulgaria,Education,2021,0,0.0
Bulgaria,Environment,1990,0,0.0
Bulgaria,Environment,1991,0,0.0
Bulgaria,Environment,1992,0,0.0
Bulgaria,Environment,1993,0,0.0
Bulgaria,Environment,1994,0,0.0
Bulgaria,Environment,1995,0,0.0
Bulgaria,Environment,1996,0,0.0
Bulgaria,Environment,1997,0,0.0
Bulgaria,Environment,1998,0,0.0
Bulgaria,Environment,1999,0,0.0
Bulgaria,Environment,2000,0,0.0
Bulgaria,Environment,2001,0,0.0
Bulgaria,Environment,2002,0,0.0
Bulgaria,Environment,2003,0,0.0
Bulgaria,Environment,2004,0,0.0
Bulgaria,Environment,2005,0,0.0
Bulgaria,Environment,2006,0,0.0
Bulgaria,Environment,2007,0,0.0
Bulgaria,Environment,2008,0,0.0
Bulgaria,Environment,2009,0,0.0
Bulgaria,Environment,2010,0,0.0
Bulgaria,Environment,2011,0,0.0
Bulgaria,Environment,2012,0,0.0
Bulgaria,Environment,2013,0,0.0
Bulgaria,Environment,2014,0,0.0
Bulgaria,Environment,2015,0,0.0
Bulgaria,Environment,2016,0,0.0
Bulgaria,Environment,2017,0,0.0
Bulgaria,Environment,2018,0,0.0
Bulgaria,Environment,2019,0,0.0
Bulgaria,Environment,2020,0,0.0
Bulgaria,Environment,2021,0,0.0
Bulgaria,General Public Services,1990,0,0.0
Bulgaria,General Public Services,1991,0,0.0
Bulgaria,General Public Services,1992,0,0.0
Bulgaria,General Public Services,1993,0,0.0
Bulgaria,General Public Services,1994,0,0.0
Bulgaria,General Public Services,1995,0,0.0
Bulgaria,General Public Services,1996,0,0.0
Bulgaria,General Public Services,1997,0,0.0
Bulgaria,General Public Services,1998,0,0.0
Bulgaria,General Public Services,1999,0,0.0
Bulgaria,General Public Services,2000,0,0.0
Bulgaria,General Public Services,2001,0,0.0
Bulgaria,General Public Services,2002,0,0.0
Bulgaria,General Public Services,2003,0,0.0
Bulgaria,General Public Services,2004,0,0.0
Bulgaria,General Public Services,2005,0,0.0
Bulgaria,General Public Services,2006,0,0.0
Bulgaria,General Public Services,2007,0,0.0
Bulgaria,General Public Services,2008,0,0.0
Bulgaria,General Public Services,2009,0,0.0
Bulgaria,General Public Services,2010,0,0.0
Bulgaria,General Public Services,2011,0,0.0
Bulgaria,General Public Services,2012,0,0.0
Bulgaria,General Public Services,2013,0,0.0
Bulgaria,General Public Services,2014,0,0.0
Bulgaria,General Public Services,2015,0,0.0
Bulgaria,General Public Services,2016,0,0.0
Bulgaria,General Public Services,2017,0,0.0
Bulgaria,General Public Services,2018,0,0.0
Bulgaria,General Public Services,2019,0,0.0
Bulgaria,General Public Services,2020,0,0.0
Bulgaria,General Public Services,2021,0,0.0
Bulgaria,Healthcare,1990,0,0.0
Bulgaria,Healthcare,1991,0,0.0
Bulgaria,Healthcare,1992,0,0.0
Bulgaria,Healthcare,1993,0,0.0
Bulgaria,Healthcare,1994,0,0.0
Bulgaria,Healthcare,1995,0,0.0
Bulgaria,Healthcare,1996,0,0.0
Bulgaria,Healthcare,1997,0,0.0
Bulgaria,Healthcare,1998,0,0.0
Bulgaria,Healthcare,1999,0,0.0
Bulgaria,Healthcare,2000,0,0.0
Bulgaria,Healthcare,2001,0,0.0
Bulgaria,Healthcare,2002,0,0.0
Bulgaria,Healthcare,2003,0,0.0
Bulgaria,Healthcare,2004,0,0.0
Bulgaria,Healthcare,2005,0,0.0
Bulgaria,Healthcare,2006,0,0.0
Bulgaria,Healthcare,2007,0,0.0
Bulgaria,Healthcare,2008,0,0.0
Bulgaria,Healthcare,2009,0,0.0
Bulgaria,Healthcare,2010,0,0.0
Bulgaria,Healthcare,2011,0,0.0
Bulgaria,Healthcare,2012,0,0.0
Bulgaria,Healthcare,2013,0,0.0
Bulgaria,Healthcare,2014,0,0.0
Bulgaria,Healthcare,2015,0,0.0
Bulgaria,Healthcare,2016,0,0.0
Bulgaria,Healthcare,2017,0,0.0
Bulgaria,Healthcare,2018,0,0.0
Bulgaria,Healthcare,2019,0,0.0
Bulgaria,Healthcare,2020,0,0.0
Bulgaria,Healthcare,2021,0,0.0
Bulgaria,Housing and Community Services,1990,0,0.0
Bulgaria,Housing and Community Services,1991,0,0.0
Bulgaria,Housing and Community Services,1992,0,0.0
Bulgaria,Housing and Community Services,1993,0,0.0
Bulgaria,Housing and Community Services,1994,0,0.0
Bulgaria,Housing and Community Services,1995,0,0.0
Bulgaria,Housing and Community Services,1996,0,0.0
Bulgaria,Housing and Community Services,1997,0,0.0
Bulgaria,Housing and Community Services,1998,0,0.0
Bulgaria,Housing and Community Services,1999,0,0.0
Bulgaria,Housing and Community Services,2000,0,0.0
Bulgaria,Housing and Community Services,2001,0,0.0
Bulgaria,Housing and Community Services,2002,0,0.0
Bulgaria,Housing and Community Services,2003,0,0.0
Bulgaria,Housing and Community Services,2004,0,0.0
Bulgaria,Housing and Community Services,2005,0,0.0
Bulgaria,Housing and Community Services,2006,0,0.0
Bulgaria,Housing and Community Services,2007,0,0.0
Bulgaria,Housing and Community Services,2008,0,0.0
Bulgaria,Housing and Community Services,2009,0,0.0
Bulgaria,Housing and Community Services,2010,0,0.0
Bulgaria,Housing and Community Services,2011,0,0.0
Bulgaria,Housing and Community Services,2012,0,0.0
Bulgaria,Housing and Community Services,2013,0,0.0
Bulgaria,Housing and Community Services,2014,0,0.0
Bulgaria,Housing and Community Services,2015,0,0.0
Bulgaria,Housing and Community Services,2016,0,0.0
Bulgaria,Housing and Community Services,2017,0,0.0
Bulgaria,Housing and Community Services,2018,0,0.0
Bulgaria,Housing and Community Services,2019,0,0.0
Bulgaria,Housing and Community Services,2020,0,0.0
Bulgaria,Housing and Community Services,2021,0,0.0
Bulgaria,Public Order and Safety,1990,0,0.0
Bulgaria,Public Order and Safety,1991,0,0.0
Bulgaria,Public Order and Safety,1992,0,0.0
Bulgaria,Public Order and Safety,1993,0,0.0
Bulgaria,Public Order and Safety,1994,0,0.0
Bulgaria,Public Order and Safety,1995,0,0.0
Bulgaria,Public Order and Safety,1996,0,0.0
Bulgaria,Public Order and Safety,1997,0,0.0
Bulgaria,Public Order and Safety,1998,0,0.0
Bulgaria,Public Order and Safety,1999,0,0.0
Bulgaria,Public Order and Safety,2000,0,0.0
Bulgaria,Public Order and Safety,2001,0,0.0
Bulgaria,Public Order and Safety,2002,0,0.0
Bulgaria,Public Order and Safety,2003,0,0.0
Bulgaria,Public Order and Safety,2004,0,0.0
Bulgaria,Public Order and Safety,2005,0,0.0
Bulgaria,Public Order and Safety,2006,0,0.0
Bulgaria,Public Order and Safety,2007,0,0.0
Bulgaria,Public Order and Safety,2008,0,0.0
Bulgaria,Public Order and Safety,2009,0,0.0
Bulgaria,Public Order and Safety,2010,0,0.0
Bulgaria,Public Order and Safety,2011,0,0.0
Bulgaria,Public Order and Safety,2012,0,0.0
Bulgaria,Public Order and Safety,2013,0,0.0
Bulgaria,Public Order and Safety,2014,0,0.0
Bulgaria,Public Order and Safety,2015,0,0.0
Bulgaria,Public Order and Safety,2016,0,0.0
Bulgaria,Public Order and Safety,2017,0,0.0
Bulgaria,Public Order and Safety,2018,0,0.0
Bulgaria,Public Order and Safety,2019,0,0.0
Bulgaria,Public Order and Safety,2020,0,0.0
Bulgaria,Public Order and Safety,2021,0,0.0
Bulgaria,RDI,1990,0,0.0
Bulgaria,RDI,1991,0,0.0
Bulgaria,RDI,1992,0,0.0
Bulgaria,RDI,1993,0,0.0
Bulgaria,RDI,1994,0,0.0
Bulgaria,RDI,1995,0,0.0
Bulgaria,RDI,1996,0,0.0
Bulgaria,RDI,1997,0,0.0
Bulgaria,RDI,1998,0,0.0
Bulgaria,RDI,1999,0,0.0
Bulgaria,RDI,2000,0,0.0
Bulgaria,RDI,2001,0,0.0
Bulgaria,RDI,2002,0,0.0
Bulgaria,RDI,2003,0,0.0
Bulgaria,RDI,2004,0,0.0
Bulgaria,RDI,2005,0,0.0
Bulgaria,RDI,2006,0,0.0
Bulgaria,RDI,2007,0,0.0
Bulgaria,RDI,2008,0,0.0
Bulgaria,RDI,2009,0,0.0
Bulgaria,RDI,2010,0,0.0
Bulgaria,RDI,2011,0,0.0
Bulgaria,RDI,2012,0,0.0
Bulgaria,RDI,2013,0,0.0
Bulgaria,RDI,2014,0,0.0
Bulgaria,RDI,2015,0,0.0
Bulgaria,RDI,2016,0,0.0
Bulgaria,RDI,2017,0,0.0
Bulgaria,RDI,2018,0,0.0
Bulgaria,RDI,2019,0,0.0
Bulgaria,RDI,2020,0,0.0
Bulgaria,RDI,2021,0,0.0
Bulgaria,Recreation and Culture,1990,0,0.0
Bulgaria,Recreation and Culture,1991,0,0.0
Bulgaria,Recreation and Culture,1992,0,0.0
Bulgaria,Recreation and Culture,1993,0,0.0
Bulgaria,Recreation and Culture,1994,0,0.0
Bulgaria,Recreation and Culture,1995,0,0.0
Bulgaria,Recreation and Culture,1996,0,0.0
Bulgaria,Recreation and Culture,1997,0,0.0
Bulgaria,Recreation and Culture,1998,0,0.0
Bulgaria,Recreation and Culture,1999,0,0.0
Bulgaria,Recreation and Culture,2000,0,0.0
Bulgaria,Recreation and Culture,2001,0,0.0
Bulgaria,Recreation and Culture,2002,0,0.0
Bulgaria,Recreation and Culture,2003,0,0.0
Bulgaria,Recreation and Culture,2004,0,0.0
Bulgaria,Recreation and Culture,2005,0,0.0
Bulgaria,Recreation and Culture,2006,0,0.0
Bulgaria,Recreation and Culture,2007,0,0.0
Bulgaria,Recreation and Culture,2008,0,0.0
Bulgaria,Recreation and Culture,2009,0,0.0
Bulgaria,Recreation and Culture,2010,0,0.0
Bulgaria,Recreation and Culture,2011,0,0.0
Bulgaria,Recreation and Culture,2012,0,0.0
Bulgaria,Recreation and Culture,2013,0,0.0
Bulgaria,Recreation and Culture,2014,0,0.0
Bulgaria,Recreation and Culture,2015,0,0.0
Bulgaria,Recreation and Culture,2016,0,0.0
Bulgaria,Recreation and Culture,2017,0,0.0
Bulgaria,Recreation and Culture,2018,0,0.0
Bulgaria,Recreation and Culture,2019,0,0.0
Bulgaria,Recreation and Culture,2020,0,0.0
Bulgaria,Recreation and Culture,2021,0,0.0
Bulgaria,Telcos,1990,0,0.0
Bulgaria,Telcos,1991,0,0.0
Bulgaria,Telcos,1992,0,0.0
Bulgaria,Telcos,1993,0,0.0
Bulgaria,Telcos,1994,0,0.0
Bulgaria,Telcos,1995,0,0.0
Bulgaria,Telcos,1996,0,0.0
Bulgaria,Telcos,1997,0,0.0
Bulgaria,Telcos,1998,0,0.0
Bulgaria,Telcos,1999,0,0.0
Bulgaria,Telcos,2000,0,0.0
Bulgaria,Telcos,2001,0,0.0
Bulgaria,Telcos,2002,0,0.0
Bulgaria,Telcos,2003,0,0.0
Bulgaria,Telcos,2004,0,0.0
Bulgaria,Telcos,2005,0,0.0
Bulgaria,Telcos,2006,0,0.0
Bulgaria,Telcos,2007,0,0.0
Bulgaria,Telcos,2008,0,0.0
Bulgaria,Telcos,2009,0,0.0
Bulgaria,Telcos,2010,0,0.0
Bulgaria,Telcos,2011,0,0.0
Bulgaria,Telcos,2012,0,0.0
Bulgaria,Telcos,2013,0,0.0
Bulgaria,Telcos,2014,0,0.0
Bulgaria,Telcos,2015,0,0.0
Bulgaria,Telcos,2016,0,0.0
Bulgaria,Telcos,2017,0,0.0
Bulgaria,Telcos,2018,0,0.0
Bulgaria,Telcos,2019,0,0.0
Bulgaria,Telcos,2020,0,0.0
Bulgaria,Telcos,2021,0,0.0
Bulgaria,Transport,1990,0,0.0
Bulgaria,Transport,1991,0,0.0
Bulgaria,Transport,1992,0,0.0
Bulgaria,Transport,1993,0,0.0
Bulgaria,Transport,1994,0,0.0
Bulgaria,Transport,1995,0,0.0
Bulgaria,Transport,1996,0,0.0
Bulgaria,Transport,1997,0,0.0
Bulgaria,Transport,1998,0,0.0
Bulgaria,Transport,1999,0,0.0
Bulgaria,Transport,2000,0,0.0
Bulgaria,Transport,2001,0,0.0
Bulgaria,Transport,2002,0,0.0
Bulgaria,Transport,2003,0,0.0
Bulgaria,Transport,2004,0,0.0
Bulgaria,Transport,2005,0,0.0
Bulgaria,Transport,2006,0,0.0
Bulgaria,Transport,2007,1,231.0
Bulgaria,Transport,2008,0,0.0
Bulgaria,Transport,2009,0,0.0
Bulgaria,Transport,2010,0,0.0
Bulgaria,Transport,2011,0,0.0
Bulgaria,Transport,2012,0,0.0
Bulgaria,Transport,2013,0,0.0
Bulgaria,Transport,2014,0,0.0
Bulgaria,Transport,2015,0,0.0
Bulgaria,Transport,2016,0,0.0
Bulgaria,Transport,2017,0,0.0
Bulgaria,Transport,2018,0,0.0
Bulgaria,Transport,2019,0,0.0
Bulgaria,Transport,2020,1,881.0
Bulgaria,Transport,2021,0,0.0
Croatia,Defence,1990,0,0.0
Croatia,Defence,1991,0,0.0
Croatia,Defence,1992,0,0.0
Croatia,Defence,1993,0,0.0
Croatia,Defence,1994,0,0.0
Croatia,Defence,1995,0,0.0
Croatia,Defence,1996,0,0.0
Croatia,Defence,1997,0,0.0
Croatia,Defence,1998,0,0.0
Croatia,Defence,1999,0,0.0
Croatia,Defence,2000,0,0.0
Croatia,Defence,2001,0,0.0
Croatia,Defence,2002,0,0.0
Croatia,Defence,2003,0,0.0
Croatia,Defence,2004,0,0.0
Croatia,Defence,2005,0,0.0
Croatia,Defence,2006,0,0.0
Croatia,Defence,2007,0,0.0
Croatia,Defence,2008,0,0.0
Croatia,Defence,2009,0,0.0
Croatia,Defence,2010,0,0.0
Croatia,Defence,2011,0,0.0
Croatia,Defence,2012,0,0.0
Croatia,Defence,2013,0,0.0
Croatia,Defence,2014,0,0.0
Croatia,Defence,2015,0,0.0
Croatia,Defence,2016,0,0.0
Croatia,Defence,2017,0,0.0
Croatia,Defence,2018,0,0.0
Croatia,Defence,2019,0,0.0
Croatia,Defence,2020,0,0.0
Croatia,Defence,2021,0,0.0
Croatia,Education,1990,0,0.0
Croatia,Education,1991,0,0.0
Croatia,Education,1992,0,0.0
Croatia,Education,1993,0,0.0
Croatia,Education,1994,0,0.0
Croatia,Education,1995,0,0.0
Croatia,Education,1996,0,0.0
Croatia,Education,1997,0,0.0
Croatia,Education,1998,0,0.0
Croatia,Education,1999,0,0.0
Croatia,Education,2000,0,0.0
Croatia,Education,2001,0,0.0
Croatia,Education,2002,0,0.0
Croatia,Education,2003,0,0.0
Croatia,Education,2004,0,0.0
Croatia,Education,2005,0,0.0
Croatia,Education,2006,0,0.0
Croatia,Education,2007,0,0.0
Croatia,Education,2008,0,0.0
Croatia,Education,2009,0,0.0
Croatia,Education,2010,0,0.0
Croatia,Education,2011,0,0.0
Croatia,Education,2012,0,0.0
Croatia,Education,2013,0,0.0
Croatia,Education,2014,0,0.0
Croatia,Education,2015,0,0.0
Croatia,Education,2016,0,0.0
Croatia,Education,2017,0,0.0
Croatia,Education,2018,0,0.0
Croatia,Education,2019,0,0.0
Croatia,Education,2020,0,0.0
Croatia,Education,2021,0,0.0
Croatia,Environment,1990,0,0.0
Croatia,Environment,1991,0,0.0
Croatia,Environment,1992,0,0.0
Croatia,Environment,1993,0,0.0
Croatia,Environment,1994,0,0.0
Croatia,Environment,1995,0,0.0
Croatia,Environment,1996,0,0.0
Croatia,Environment,1997,0,0.0
Croatia,Environment,1998,0,0.0
Croatia,Environment,1999,0,0.0
Croatia,Environment,2000,0,0.0
Croatia,Environment,2001,0,0.0
Croatia,Environment,2002,0,0.0
Croatia,Environment,2003,0,0.0
Croatia,Environment,2004,0,0.0
Croatia,Environment,2005,0,0.0
Croatia,Environment,2006,0,0.0
Croatia,Environment,2007,0,0.0
Croatia,Environment,2008,0,0.0
Croatia,Environment,2009,0,0.0
Croatia,Environment,2010,0,0.0
Croatia,Environment,2011,0,0.0
Croatia,Environment,2012,0,0.0
Croatia,Environment,2013,0,0.0
Croatia,Environment,2014,0,0.0
Croatia,Environment,2015,0,0.0
Croatia,Environment,2016,0,0.0
Croatia,Environment,2017,0,0.0
Croatia,Environment,2018,0,0.0
Croatia,Environment,2019,0,0.0
Croatia,Environment,2020,0,0.0
Croatia,Environment,2021,0,0.0
Croatia,General Public Services,1990,0,0.0
Croatia,General Public Services,1991,0,0.0
Croatia,General Public Services,1992,0,0.0
Croatia,General Public Services,1993,0,0.0
Croatia,General Public Services,1994,0,0.0
Croatia,General Public Services,1995,0,0.0
Croatia,General Public Services,1996,0,0.0
Croatia,General Public Services,1997,0,0.0
Croatia,General Public Services,1998,0,0.0
Croatia,General Public Services,1999,0,0.0
Croatia,General Public Services,2000,0,0.0
Croatia,General Public Services,2001,0,0.0
Croatia,General Public Services,2002,0,0.0
Croatia,General Public Services,2003,0,0.0
Croatia,General Public Services,2004,0,0.0
Croatia,General Public Services,2005,0,0.0
Croatia,General Public Services,2006,0,0.0
Croatia,General Public Services,2007,0,0.0
Croatia,General Public Services,2008,0,0.0
Croatia,General Public Services,2009,0,0.0
Croatia,General Public Services,2010,0,0.0
Croatia,General Public Services,2011,0,0.0
Croatia,General Public Services,2012,0,0.0
Croatia,General Public Services,2013,0,0.0
Croatia,General Public Services,2014,0,0.0
Croatia,General Public Services,2015,0,0.0
Croatia,General Public Services,2016,0,0.0
Croatia,General Public Services,2017,0,0.0
Croatia,General Public Services,2018,0,0.0
Croatia,General Public Services,2019,0,0.0
Croatia,General Public Services,2020,0,0.0
Croatia,General Public Services,2021,0,0.0
Croatia,Healthcare,1990,0,0.0
Croatia,Healthcare,1991,0,0.0
Croatia,Healthcare,1992,0,0.0
Croatia,Healthcare,1993,0,0.0
Croatia,Healthcare,1994,0,0.0
Croatia,Healthcare,1995,0,0.0
Croatia,Healthcare,1996,0,0.0
Croatia,Healthcare,1997,0,0.0
Croatia,Healthcare,1998,0,0.0
Croatia,Healthcare,1999,0,0.0
Croatia,Healthcare,2000,0,0.0
Croatia,Healthcare,2001,0,0.0
Croatia,Healthcare,2002,0,0.0
Croatia,Healthcare,2003,0,0.0
Croatia,Healthcare,2004,0,0.0
Croatia,Healthcare,2005,0,0.0
Croatia,Healthcare,2006,0,0.0
Croatia,Healthcare,2007,0,0.0
Croatia,Healthcare,2008,0,0.0
Croatia,Healthcare,2009,0,0.0
Croatia,Healthcare,2010,0,0.0
Croatia,Healthcare,2011,0,0.0
Croatia,Healthcare,2012,0,0.0
Croatia,Healthcare,2013,0,0.0
Croatia,Healthcare,2014,0,0.0
Croatia,Healthcare,2015,0,0.0
Croatia,Healthcare,2016,0,0.0
Croatia,Healthcare,2017,0,0.0
Croatia,Healthcare,2018,0,0.0
Croatia,Healthcare,2019,0,0.0
Croatia,Healthcare,2020,0,0.0
Croatia,Healthcare,2021,0,0.0
Croatia,Housing and Community Services,1990,0,0.0
Croatia,Housing and Community Services,1991,0,0.0
Croatia,Housing and Community Services,1992,0,0.0
Croatia,Housing and Community Services,1993,0,0.0
Croatia,Housing and Community Services,1994,0,0.0
Croatia,Housing and Community Services,1995,0,0.0
Croatia,Housing and Community Services,1996,0,0.0
Croatia,Housing and Community Services,1997,0,0.0
Croatia,Housing and Community Services,1998,0,0.0
Croatia,Housing and Community Services,1999,0,0.0
Croatia,Housing and Community Services,2000,0,0.0
Croatia,Housing and Community Services,2001,0,0.0
Croatia,Housing and Community Services,2002,0,0.0
Croatia,Housing and Community Services,2003,0,0.0
Croatia,Housing and Community Services,2004,0,0.0
Croatia,Housing and Community Services,2005,0,0.0
Croatia,Housing and Community Services,2006,0,0.0
Croatia,Housing and Community Services,2007,0,0.0
Croatia,Housing and Community Services,2008,0,0.0
Croatia,Housing and Community Services,2009,0,0.0
Croatia,Housing and Community Services,2010,0,0.0
Croatia,Housing and Community Services,2011,0,0.0
Croatia,Housing and Community Services,2012,0,0.0
Croatia,Housing and Community Services,2013,0,0.0
Croatia,Housing and Community Services,2014,0,0.0
Croatia,Housing and Community Services,2015,0,0.0
Croatia,Housing and Community Services,2016,0,0.0
Croatia,Housing and Community Services,2017,0,0.0
Croatia,Housing and Community Services,2018,0,0.0
Croatia,Housing and Community Services,2019,0,0.0
Croatia,Housing and Community Services,2020,0,0.0
Croatia,Housing and Community Services,2021,0,0.0
Croatia,Public Order and Safety,1990,0,0.0
Croatia,Public Order and Safety,1991,0,0.0
Croatia,Public Order and Safety,1992,0,0.0
Croatia,Public Order and Safety,1993,0,0.0
Croatia,Public Order and Safety,1994,0,0.0
Croatia,Public Order and Safety,1995,0,0.0
Croatia,Public Order and Safety,1996,0,0.0
Croatia,Public Order and Safety,1997,0,0.0
Croatia,Public Order and Safety,1998,0,0.0
Croatia,Public Order and Safety,1999,0,0.0
Croatia,Public Order and Safety,2000,0,0.0
Croatia,Public Order and Safety,2001,0,0.0
Croatia,Public Order and Safety,2002,0,0.0
Croatia,Public Order and Safety,2003,0,0.0
Croatia,Public Order and Safety,2004,0,0.0
Croatia,Public Order and Safety,2005,0,0.0
Croatia,Public Order and Safety,2006,0,0.0
Croatia,Public Order and Safety,2007,0,0.0
